function_type,sweep_type,source_summary,source_point,n,K,m,E2,ldpc_code_rate,ebno_db,false_positive_count,negative_trials,false_negative_count,positive_trials,fpr,fnr,max_fpr_fnr,fp_plus_fn_over_trials,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,tuples,inference_status
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p1p5.mat,16,84,672,0.1,0.4,1.5,390,100440,200,100440,0.00388291517323775,0.00199123855037834,0.00388291517323775,0.00293707686180804,40,0.234807935569469,124,200880,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p1p75.mat,16,84,672,0.1,0.4,1.75,1173,304560,201,304560,0.00385145784081954,0.000659968479117415,0.00385145784081954,0.00225571315996848,40,0.234807935569469,376,609120,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p2p0.mat,16,84,672,0.1,0.4,2,3796,1001160,196,1001160,0.0037916017419793,0.000195772903432019,0.0037916017419793,0.00199368732270566,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p2p25.mat,16,84,672,0.1,0.4,2.25,3797,1001160,57,1001160,0.00379260058332335,5.6933956610332e-05,0.00379260058332335,0.00192476726996684,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p2p5.mat,16,84,672,0.1,0.4,2.5,3797,1001160,25,1001160,0.00379260058332335,2.49710336010228e-05,0.00379260058332335,0.00190878580846218,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p2p75.mat,16,84,672,0.1,0.4,2.75,3797,1001160,7,1001160,0.00379260058332335,6.99188940828639e-06,0.00379260058332335,0.00189979623636582,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p3p0.mat,16,84,672,0.1,0.4,3,3797,1001160,2,1001160,0.00379260058332335,1.99768268808182e-06,0.00379260058332335,0.00189729913300571,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p3p25.mat,16,84,672,0.1,0.4,3.25,3797,1001160,1,1001160,0.00379260058332335,9.98841344040912e-07,0.00379260058332335,0.00189679971233369,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p3p5.mat,16,84,672,0.1,0.4,3.5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p3p75.mat,16,84,672,0.1,0.4,3.75,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p4p0.mat,16,84,672,0.1,0.4,4,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p4p25.mat,16,84,672,0.1,0.4,4.25,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p4p5.mat,16,84,672,0.1,0.4,4.5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p4p75.mat,16,84,672,0.1,0.4,4.75,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_16_awgn_ebno_p5p0.mat,16,84,672,0.1,0.4,5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,40,0.234807935569469,1236,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p0p0.mat,16,84,672,0.1,0.5,0,385,101250,93722,101250,0.00380246913580247,0.925649382716049,0.925649382716049,0.464725925925926,32,0.293509919461836,100,202500,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p0p25.mat,16,84,672,0.1,0.5,0.25,396,101250,91432,101250,0.00391111111111111,0.903032098765432,0.903032098765432,0.453471604938272,32,0.293509919461836,100,202500,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p0p5.mat,16,84,672,0.1,0.5,0.5,383,101250,86978,101250,0.00378271604938272,0.859041975308642,0.859041975308642,0.431412345679012,32,0.293509919461836,100,202500,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p0p75.mat,16,84,672,0.1,0.5,0.75,402,101250,60490,101250,0.00397037037037037,0.597432098765432,0.597432098765432,0.300701234567901,32,0.293509919461836,100,202500,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p1p0.mat,16,84,672,0.1,0.5,1,389,101250,204,101250,0.00384197530864198,0.00201481481481481,0.00384197530864198,0.0029283950617284,32,0.293509919461836,100,202500,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p1p25.mat,16,84,672,0.1,0.5,1.25,2310,615600,201,615600,0.00375243664717349,0.000326510721247563,0.00375243664717349,0.00203947368421053,32,0.293509919461836,608,1231200,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p1p5.mat,16,84,672,0.1,0.5,1.5,3795,1000350,78,1000350,0.00379367221472485,7.79727095516569e-05,0.00379367221472485,0.00193582246213825,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p1p75.mat,16,84,672,0.1,0.5,1.75,3795,1000350,16,1000350,0.00379367221472485,1.59944019593142e-05,0.00379367221472485,0.00190483330834208,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p2p0.mat,16,84,672,0.1,0.5,2,3795,1000350,5,1000350,0.00379367221472485,4.9982506122857e-06,0.00379367221472485,0.00189933523266857,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p2p25.mat,16,84,672,0.1,0.5,2.25,3795,1000350,2,1000350,0.00379367221472485,1.99930024491428e-06,0.00379367221472485,0.00189783575748488,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p2p5.mat,16,84,672,0.1,0.5,2.5,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p2p75.mat,16,84,672,0.1,0.5,2.75,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p3p0.mat,16,84,672,0.1,0.5,3,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p3p25.mat,16,84,672,0.1,0.5,3.25,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p3p5.mat,16,84,672,0.1,0.5,3.5,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p3p75.mat,16,84,672,0.1,0.5,3.75,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p4p0.mat,16,84,672,0.1,0.5,4,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p4p25.mat,16,84,672,0.1,0.5,4.25,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p4p5.mat,16,84,672,0.1,0.5,4.5,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p4p75.mat,16,84,672,0.1,0.5,4.75,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_16_awgn_ebno_p5p0.mat,16,84,672,0.1,0.5,5,3795,1000350,0,1000350,0.00379367221472485,0,0.00379367221472485,0.00189683610736242,32,0.293509919461836,988,2000700,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p0p0.mat,16,84,672,0.1,0.6,0,479,121500,112656,121500,0.00394238683127572,0.92720987654321,0.92720987654321,0.465576131687243,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p0p25.mat,16,84,672,0.1,0.6,0.25,452,121500,111157,121500,0.0037201646090535,0.914872427983539,0.914872427983539,0.459296296296296,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p0p5.mat,16,84,672,0.1,0.6,0.5,460,121500,109514,121500,0.00378600823045267,0.901349794238683,0.901349794238683,0.452567901234568,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p0p75.mat,16,84,672,0.1,0.6,0.75,503,121500,107366,121500,0.00413991769547325,0.883670781893004,0.883670781893004,0.443905349794239,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p1p0.mat,16,84,672,0.1,0.6,1,517,121500,104641,121500,0.00425514403292181,0.861242798353909,0.861242798353909,0.432748971193416,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p1p25.mat,16,84,672,0.1,0.6,1.25,447,121500,100448,121500,0.00367901234567901,0.826732510288066,0.826732510288066,0.415205761316872,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p1p5.mat,16,84,672,0.1,0.6,1.5,457,121500,5722,121500,0.00376131687242798,0.0470946502057613,0.0470946502057613,0.0254279835390946,26.6666666666667,0.352211903354203,100,243000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p1p75.mat,16,84,672,0.1,0.6,1.75,3797,1001160,1,1001160,0.00379260058332335,9.98841344040912e-07,0.00379260058332335,0.00189679971233369,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p2p0.mat,16,84,672,0.1,0.6,2,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p2p25.mat,16,84,672,0.1,0.6,2.25,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p2p5.mat,16,84,672,0.1,0.6,2.5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p2p75.mat,16,84,672,0.1,0.6,2.75,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p3p0.mat,16,84,672,0.1,0.6,3,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p3p25.mat,16,84,672,0.1,0.6,3.25,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p3p5.mat,16,84,672,0.1,0.6,3.5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p3p75.mat,16,84,672,0.1,0.6,3.75,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p4p0.mat,16,84,672,0.1,0.6,4,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p4p25.mat,16,84,672,0.1,0.6,4.25,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p4p5.mat,16,84,672,0.1,0.6,4.5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p4p75.mat,16,84,672,0.1,0.6,4.75,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6/points/result_n_16_awgn_ebno_p5p0.mat,16,84,672,0.1,0.6,5,3797,1001160,0,1001160,0.00379260058332335,0,0.00379260058332335,0.00189630029166167,26.6666666666667,0.352211903354203,824,2002320,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p0p0.mat,16,84,672,0.1,0.666666666666667,0,493,135000,119532,135000,0.00365185185185185,0.885422222222222,0.885422222222222,0.444537037037037,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p0p25.mat,16,84,672,0.1,0.666666666666667,0.25,530,135000,116625,135000,0.00392592592592593,0.863888888888889,0.863888888888889,0.433907407407407,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p0p5.mat,16,84,672,0.1,0.666666666666667,0.5,522,135000,112209,135000,0.00386666666666667,0.831177777777778,0.831177777777778,0.417522222222222,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
id,ldpc_rate,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/id/ldpc_rate/E2_0p1_Rc_0p6667/points/result_n_16_awgn_ebno_p0p75.mat,16,84,672,0.1,0.666666666666667,0.75,490,135000,106866,135000,0.00362962962962963,0.7916,0.7916,0.397614814814815,24,0.391346559282448,100,270000,pilot; adaptive/event-or-cap stopping
